Molecule ChEMBL ID,Activity Type,Value,Units,Target ChEMBL ID,Gene Symbol,Gene Description,SMILES
CHEMBL239425,IC50,3500.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN1C(=O)CC(C)(c2ccc(Cl)c(Cl)c2)N=C1N
CHEMBL219601,Ki,42.4,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@H](NC(=O)c1cc(-c2nnc([C@](C)(N)Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL1162068,Ki,51.9,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc(/C=C\C2CC2C)cc(-c2nnc([C@](C)(N)Cc3ccccc3)o2)c1)S(C)(=O)=O
CHEMBL219601,Ki,39.81,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@H](NC(=O)c1cc(-c2nnc([C@](C)(N)Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL1162068,Ki,50.12,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc(/C=C\C2CC2C)cc(-c2nnc([C@](C)(N)Cc3ccccc3)o2)c1)S(C)(=O)=O
CHEMBL396338,IC50,74.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@H]1C[C@@H]1CNc1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)n1
CHEMBL429477,IC50,6.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COCCN(C[C@H]1C[C@@H]1C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)COC)cc(N(C)S(=O)(=O)C(C)C)n1
CHEMBL248245,IC50,24.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1
CHEMBL401008,IC50,24.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1
CHEMBL248228,IC50,12.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL399113,IC50,67.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](C)N)cc(N(C)C[C@H]2C[C@@H]2C)n1)S(C)(=O)=O
CHEMBL248056,IC50,39.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(CCC)S(C)(=O)=O)c1
CHEMBL248223,IC50,31.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247596,IC50,32.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccsc2)[C@H](C)N)cc(N(C)S(C)(=O)=O)n1
CHEMBL440957,IC50,11.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccsc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247416,IC50,2.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CCC(F)(F)F)cc(N(C)S(C)(=O)=O)n1
CHEMBL247415,IC50,20.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL393850,IC50,34.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@H](CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)n1
CHEMBL247043,IC50,9.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247595,IC50,13.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL399113,IC50,6700.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](C)N)cc(N(C)C[C@H]2C[C@@H]2C)n1)S(C)(=O)=O
CHEMBL248056,IC50,6700.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(CCC)S(C)(=O)=O)c1
CHEMBL247595,IC50,6700.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247043,IC50,110.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL429477,IC50,66.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COCCN(C[C@H]1C[C@@H]1C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)COC)cc(N(C)S(=O)(=O)C(C)C)n1
CHEMBL248245,IC50,402.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1
CHEMBL401008,IC50,845.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1
CHEMBL248228,IC50,173.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL248223,IC50,589.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247596,IC50,54.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccsc2)[C@H](C)N)cc(N(C)S(C)(=O)=O)n1
CHEMBL440957,IC50,38.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccsc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL247416,IC50,71.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CCC(F)(F)F)cc(N(C)S(C)(=O)=O)n1
CHEMBL247415,IC50,110.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1
CHEMBL393850,IC50,279.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC1CC1CNc1cc(C(=O)N[C@H](CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)n1
CHEMBL248699,IC50,17.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL248699,IC50,23.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL399425,IC50,46.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O
CHEMBL399362,IC50,22.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O
CHEMBL401181,IC50,78.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL251310,IC50,46.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL251309,IC50,130.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cc(F)cc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL401180,IC50,27.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL251307,IC50,780.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ncco3)c2)COC1=O
CHEMBL251118,IC50,270.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O
CHEMBL427884,IC50,4.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2
CHEMBL250918,IC50,38.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)C(F)(F)F
CHEMBL402921,IC50,16.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)CC(F)(F)F
CHEMBL398839,IC50,1100.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C1CC1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL248876,IC50,53.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C#C[C@H]1CCc2cccc(c2)C[C@@](C)(N)COCc2cc(cc(N(CCC)S(C)(=O)=O)c2)C(=O)N1
CHEMBL250712,IC50,175.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C(C)C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL399276,IC50,85.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](CC)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL399776,IC50,290.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL429666,IC50,10.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccc(F)cc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL251533,IC50,196.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2
CHEMBL438691,IC50,56.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2
CHEMBL250295,IC50,1.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)COC1=O
CHEMBL248884,IC50,12.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@]1(N)COCc2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)C(=O)N[C@@H](c2ccccc2)CCc2cccc(c2)C1
CHEMBL400438,IC50,2.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O
CHEMBL250120,IC50,49.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL400530,IC50,2.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O
CHEMBL401180,IC50,68.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL400530,IC50,5.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O
CHEMBL401141,IC50,314.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL443239,IC50,500.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1
CHEMBL253800,IC50,112.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL253165,IC50,484.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCCN(CCCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL252962,IC50,7950.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(CCC)S(=O)(=O)CCCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL252961,IC50,1090.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL401338,IC50,5015.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)NCCC(C)C)c1
CHEMBL252960,IC50,3785.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)N2CCCCC2)c1
CHEMBL252756,IC50,6461.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1
CHEMBL401141,IC50,596.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL252755,IC50,5614.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCC(C)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL398925,IC50,3670.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)C2CCCCC2)c1
CHEMBL437961,IC50,5214.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)c2ccccc2)c1
CHEMBL252547,IC50,4131.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)c2ccccc2)c1
CHEMBL254626,IC50,4100.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(I)c2)c1
CHEMBL373533,IC50,5.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(I)c2)c1
CHEMBL254625,IC50,310.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(I)c2)c1
CHEMBL253165,IC50,130.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCCCN(CCCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
CHEMBL251970,IC50,348.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@H](C)c2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL401318,IC50,115.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)c2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL400916,IC50,110.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL254634,IC50,115.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL254633,IC50,1400.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL267053,IC50,418.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCC2CC2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL399748,IC50,317.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL253557,IC50,674.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C)cc(C(=O)N[C@H](C)c2ccccc2)c1
CHEMBL253799,IC50,223.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,C=CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(-c2ccccc2C(C)=O)c1
CHEMBL7889,IC50,2400.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC(=N)NCCCC[C@H](N)C(=O)O
CHEMBL62077,IC50,4300.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCc1ccnc(N)c1
CHEMBL545291,IC50,9100.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC1CCN=C1N.Cl
CHEMBL87187,IC50,825.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1
CHEMBL227744,IC50,500.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-]
CHEMBL40833,IC50,300.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1ccnc(N)c1
CHEMBL256147,IC50,5900.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL87529,IC50,448.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Nc1cccc(-c2ccc(CCN3CCN(CCc4ccccc4)CC3)cc2)n1
CHEMBL59925,IC50,170.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1cc(C)nc(N)c1
CHEMBL302657,IC50,50.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCCc1cc(C)cc(N)n1
CHEMBL86810,IC50,372.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC(C)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1
CHEMBL113793,IC50,1000.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,COc1ccnc(N)c1
CHEMBL552935,IC50,1600.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCC1N=C(N)CC1C.Cl
CHEMBL40391,IC50,887.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1
CHEMBL87544,IC50,685.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1
CHEMBL541081,IC50,3500.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCCC1N=C(N)CC1C.Cl
CHEMBL247378,IC50,1890.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,O=[N+]([O-])c1cccc2cn[nH]c12
CHEMBL87186,IC50,815.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1
CHEMBL113438,IC50,4800.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCCC1CCCCC/C(N)=N\1
CHEMBL99636,IC50,5900.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CN(CCC[C@H](N)C(=O)O)C(=N)N
CHEMBL269058,IC50,4700.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,N=C1CCCCN1
CHEMBL1371,IC50,8700.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,O=c1[nH]c2cc(Cl)ccc2o1
CHEMBL161118,IC50,8200.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,NC1=NCCCO1
CHEMBL256147,IC50,3500.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL353794,IC50,500.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,N=C(N)N(CCC[C@H](N)C(=O)O)[N+](=O)[O-]
CHEMBL306541,IC50,7100.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,NC1=NCCCS1
CHEMBL330433,IC50,8400.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CN(Cn1c(=O)oc2ccc(Cl)cc21)c1ccccn1
CHEMBL256147,Ki,400.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL11471,Ki,810.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC(=N)NCCC[C@H](N)C(=O)O
CHEMBL298404,Ki,250.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,NC(N)=Nc1ccccc1CC(N)C(=O)O
CHEMBL49881,Ki,270.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,C/N=C(/N)Nc1ccccc1CC(N)C(=O)O
CHEMBL48861,Ki,8800.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,C/N=C(/N)Nc1cccc(CC(N)C(=O)O)c1
CHEMBL52280,Ki,1600.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CC(=N)Nc1ccccc1CC(N)C(=O)O
CHEMBL356703,IC50,7000.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CSC(=N)N
CHEMBL256147,IC50,6000.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL148951,IC50,1260.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,N=C(N)SCCF
CHEMBL321691,IC50,1300.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCSC(=N)N
CHEMBL61939,IC50,150.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1ccnc(N)c1C
CHEMBL302657,IC50,1000.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCCc1cc(C)cc(N)n1
CHEMBL8106,IC50,4000.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,NC1=NC(c2ccccc2)Cc2ccsc21
CHEMBL62077,IC50,230.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CCc1ccnc(N)c1
CHEMBL294609,IC50,150.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1cc(N)nc(CC(C)C)c1
CHEMBL256147,IC50,8700.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL291544,IC50,1200.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1cccnc1N
CHEMBL61990,IC50,3100.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,Cc1ccc(N)nc1
CHEMBL8041,IC50,1900.0,nM,CHEMBL4803,NOS3,Nitric Oxide Synthase 3,NC1=NC(c2cccs2)Cc2ccsc21
